album,track_number,id,artist,name,uri,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity
FUTURE,6,52SuMdAYS2jvKQhODi0ARY,Drake,POA,spotify:track:52SuMdAYS2jvKQhODi0ARY,0.818,0.746,-6.187,0.177,0.000441,2.11E-06,0.176,0.609,147.977,49
FUTURE,7,0VgkVdmE4gld66l8iyGjgx,Drake,Mask Off,spotify:track:0VgkVdmE4gld66l8iyGjgx,0.833,0.434,-8.795,0.431,0.0102,0.0219,0.165,0.281,150.062,81
FUTURE,8,4ibj6HRTdzkfvlDgxSXxCp,Drake,High Demand,spotify:track:4ibj6HRTdzkfvlDgxSXxCp,0.907,0.465,-7.123,0.288,0.0175,1.54E-05,0.117,0.188,141.957,48
FUTURE,9,0AkKwgg6rD4p7EpDlNpSz2,Drake,Outta Time,spotify:track:0AkKwgg6rD4p7EpDlNpSz2,0.75,0.546,-6.951,0.384,0.00597,3.18E-05,0.377,0.438,75.443,48
FUTURE,10,0d9CyCAtOL3Txly9Jo02ra,Drake,Scrape,spotify:track:0d9CyCAtOL3Txly9Jo02ra,0.928,0.496,-8.385,0.154,0.133,0.000196,0.231,0.0782,126.017,47
FUTURE,11,2Nfd2ITp4WkI1aoZlYpZwg,Drake,I'm so Groovy,spotify:track:2Nfd2ITp4WkI1aoZlYpZwg,0.938,0.478,-9.739,0.265,0.0418,0.00884,0.0801,0.386,138.059,60
FUTURE,12,6bB5iGatJHiqnoxMZDsySr,Drake,Might as Well,spotify:track:6bB5iGatJHiqnoxMZDsySr,0.914,0.545,-7.323,0.459,0.119,0,0.395,0.802,134.057,52
FUTURE,13,6vbafkvao6NErZDTjh2sYC,Drake,Poppin' Tags,spotify:track:6vbafkvao6NErZDTjh2sYC,0.857,0.601,-5.837,0.0782,0.00103,1.58E-05,0.149,0.279,147.076,47
FUTURE,14,1baPNXuNvp5wRrmYU91OIt,Drake,Massage In My Room,spotify:track:1baPNXuNvp5wRrmYU91OIt,0.799,0.426,-8.089,0.0727,0.0313,0.00153,0.376,0.171,75.538,45
FUTURE,15,5C8O7kz7g1wHILy0WwFj7f,Drake,Flip,spotify:track:5C8O7kz7g1wHILy0WwFj7f,0.755,0.317,-11.071,0.487,0.126,0,0.128,0.588,145.978,44
FUTURE,16,7Co6yOkvI0GvijiYcMuT84,Drake,When I Was Broke,spotify:track:7Co6yOkvI0GvijiYcMuT84,0.883,0.583,-7.55,0.234,0.36,0,0.15,0.533,125.898,48
FUTURE,17,65FWIwYbpF4cSXLXykHUsV,Drake,Feds Did a Sweep,spotify:track:65FWIwYbpF4cSXLXykHUsV,0.799,0.468,-10.077,0.267,0.437,1.70E-06,0.0778,0.344,117.994,52
FUTURE,18,78sr3ogs4UzITcCNbXM9cM,Drake,Used to This (feat. Drake),spotify:track:78sr3ogs4UzITcCNbXM9cM,0.618,0.727,-7.224,0.208,0.0312,0,0.196,0.401,164.992,49
FUTURE,19,6dVZCbi9CYtD9LjAHXRjIG,Drake,Mask Off (feat. Kendrick Lamar) - Remix,spotify:track:6dVZCbi9CYtD9LjAHXRjIG,0.72,0.424,-11.964,0.387,0.0122,0.0126,0.453,0.228,150.01,53
FUTURE,20,1tlBuoIRrtqFs9bE9dmli5,Drake,Extra Luv (feat. YG),spotify:track:1tlBuoIRrtqFs9bE9dmli5,0.831,0.573,-6.408,0.221,0.188,0.000883,0.109,0.229,100.015,59
Zone,1,37rDOuy07LEYh6GAtOgYoO,Drake,RR,spotify:track:37rDOuy07LEYh6GAtOgYoO,0.857,0.436,-9.215,0.343,0.00448,0.0114,0.1,0.138,152.01,24
Zone,2,7xPtLk0zMmkbwUYkhVn2bl,Drake,Selling Heroin,spotify:track:7xPtLk0zMmkbwUYkhVn2bl,0.808,0.361,-8.567,0.167,0.412,0.0321,0.139,0.416,140.008,27
Zone,3,2kDDyneG3FYwCNKXgiwoI7,Drake,Die A Gangsta,spotify:track:2kDDyneG3FYwCNKXgiwoI7,0.794,0.573,-8.899,0.0853,0.00831,0,0.26,0.374,140.028,21
Zone,4,1QRscLRd1UZv3nh3AQqhJ4,Drake,Kinda,spotify:track:1QRscLRd1UZv3nh3AQqhJ4,0.824,0.563,-9.556,0.433,0.339,0,0.122,0.6,150.52,20
Zone,5,2bWzeOO5TD5MS0QtZZDavS,Drake,All Shooters,spotify:track:2bWzeOO5TD5MS0QtZZDavS,0.778,0.519,-10.59,0.262,0.0396,6.59E-06,0.121,0.276,154.994,21
Zone,6,1HR6NjzQlFWsrkhIwVFcz0,Drake,Zone,spotify:track:1HR6NjzQlFWsrkhIwVFcz0,0.812,0.444,-11.771,0.299,0.0792,0,0.0921,0.595,74.995,19
Zone,7,1uUGn3Sk4qErHdDqL1OSVA,Drake,Who (feat. Young Thug),spotify:track:1uUGn3Sk4qErHdDqL1OSVA,0.846,0.574,-8.308,0.238,0.11,0,0.196,0.546,110.047,30
Zone,8,0QohT2QOr9MzABER7DCDN4,Drake,Check On Me,spotify:track:0QohT2QOr9MzABER7DCDN4,0.703,0.527,-9.645,0.051,0.0731,0.000112,0.418,0.32,140.038,21
Zone,9,1d0OEkyy8Ph99V3qRHFOnK,Drake,My Blower (feat. Juicy J),spotify:track:1d0OEkyy8Ph99V3qRHFOnK,0.917,0.314,-7.914,0.508,0.547,1.28E-06,0.204,0.0733,127.996,22
Zone,10,21Bmw8xCfykDBHo2UdjISp,Drake,100it Racks (feat. Drake & 2 Chainz),spotify:track:21Bmw8xCfykDBHo2UdjISp,0.821,0.598,-9.722,0.12,0.208,0.0616,0.089,0.37,136.999,27
EVOL,1,7givkGZW1cwM8MJYzMd2Na,Drake,Ain't No Time,spotify:track:7givkGZW1cwM8MJYzMd2Na,0.842,0.587,-6.677,0.069,0.00941,0.000337,0.111,0.135,145.016,49
EVOL,2,3K0sVapHNSSeJ8o4DLHOJY,Drake,In Her Mouth,spotify:track:3K0sVapHNSSeJ8o4DLHOJY,0.728,0.667,-7.335,0.0982,0.0164,2.11E-05,0.126,0.366,159.969,45
EVOL,3,0Due109sq8Ld9G5xkWRubf,Drake,Maybach,spotify:track:0Due109sq8Ld9G5xkWRubf,0.744,0.735,-4.004,0.113,0.0324,0,0.487,0.397,142.017,46
EVOL,4,0BzDQgmeRdA4V71VhfBvXT,Drake,Xanny Family,spotify:track:0BzDQgmeRdA4V71VhfBvXT,0.838,0.412,-7.148,0.289,0.0344,0.000234,0.159,0.166,75.044,55
EVOL,5,3IMZ6j3mlRQYsatEuzt0Y3,Drake,Lil Haiti Baby,spotify:track:3IMZ6j3mlRQYsatEuzt0Y3,0.498,0.604,-5.197,0.243,0.0264,0,0.224,0.38,137.889,44
EVOL,6,4Fi7fihVNkHPfBZ7KeSXVH,Drake,Photo Copied,spotify:track:4Fi7fihVNkHPfBZ7KeSXVH,0.789,0.801,-4.552,0.048,0.0052,0.273,0.129,0.281,153.998,49
EVOL,7,2O0PpdgMmzBj2ZY8cqjfpO,Drake,Seven Rings,spotify:track:2O0PpdgMmzBj2ZY8cqjfpO,0.744,0.7,-5.353,0.358,0.0972,0,0.111,0.466,153.894,45
EVOL,8,4O0qHBvIV8yHOcPkGJUUIZ,Drake,Lie to Me,spotify:track:4O0qHBvIV8yHOcPkGJUUIZ,0.695,0.722,-4.013,0.0476,0.0476,0,0.323,0.238,119.988,43
EVOL,9,5lMmp06Yt5opZrKdszyh8Y,Drake,Program,spotify:track:5lMmp06Yt5opZrKdszyh8Y,0.811,0.687,-6.188,0.154,0.023,4.50E-05,0.113,0.517,76.498,42
EVOL,10,7EiZI6JVHllARrX9PUvAdX,Drake,Low Life,spotify:track:7EiZI6JVHllARrX9PUvAdX,0.722,0.331,-7.789,0.0725,0.337,0.283,0.146,0.102,143.974,75
EVOL,11,1ANYHWUz5NqPu2EBALGK9Z,Drake,Fly Shit Only,spotify:track:1ANYHWUz5NqPu2EBALGK9Z,0.692,0.733,-6.012,0.0313,0.43,2.35E-06,0.351,0.419,109.989,51
EVOL,12,6BbINUfGabVyiNFJpQXn3x,Drake,Wicked,spotify:track:6BbINUfGabVyiNFJpQXn3x,0.718,0.679,-5.899,0.0706,0.00191,0.0104,0.385,0.205,157.97,61
EVOL,10,6qjlcNvLc0kEO2LVvkYx0u,Drake,Low Life (feat. The Weeknd),spotify:track:6qjlcNvLc0kEO2LVvkYx0u,0.723,0.32,-8.473,0.082,0.324,0.228,0.14,0.107,144.003,40
EVOL,11,0DjGbGJ38WVWZ4njffE5CN,Drake,Fly Sh!t Only,spotify:track:0DjGbGJ38WVWZ4njffE5CN,0.688,0.736,-6.141,0.0314,0.382,8.99E-06,0.358,0.498,110.035,18
Lover,1,43rA71bccXFGD4C8GOpIlN,Taylor Swift,I Forgot That You Existed,spotify:track:43rA71bccXFGD4C8GOpIlN,0.664,0.316,-10.345,0.519,0.298,2.03E-06,0.0812,0.541,92.875,78
Lover,2,1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,0.552,0.702,-5.707,0.157,0.117,2.06E-05,0.105,0.564,169.994,76
Lover,3,1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,spotify:track:1dGr1c8CrMLDpV6mPbImSI,0.359,0.543,-7.582,0.0919,0.492,1.58E-05,0.118,0.453,68.534,82
Lover,4,3RauEVgRgj1IuWdJ9fDs70,Taylor Swift,The Man,spotify:track:3RauEVgRgj1IuWdJ9fDs70,0.777,0.658,-5.191,0.054,0.0767,0,0.0901,0.633,110.048,82
Lover,5,3pHkh7d0lzM2AldUtz2x37,Taylor Swift,The Archer,spotify:track:3pHkh7d0lzM2AldUtz2x37,0.292,0.574,-9.375,0.0401,0.12,0.00569,0.0663,0.166,124.344,74
Lover,6,2YWtcWi3a83pdEg3Gif4Pd,Taylor Swift,I Think He Knows,spotify:track:2YWtcWi3a83pdEg3Gif4Pd,0.897,0.366,-8.029,0.0569,0.00889,0.000353,0.0715,0.416,100.003,72
Lover,7,214nt20w5wOxJnY462klLw,Taylor Swift,Miss Americana & The Heartbreak Prince,spotify:track:214nt20w5wOxJnY462klLw,0.662,0.747,-6.926,0.0736,0.028,0.00615,0.138,0.487,150.088,72
Lover,8,4y5bvROuBDPr5fuwXbIBZR,Taylor Swift,Paper Rings,spotify:track:4y5bvROuBDPr5fuwXbIBZR,0.811,0.719,-6.553,0.0497,0.0129,1.36E-05,0.0742,0.865,103.979,73
Lover,9,12M5uqx0ZuwkpLp5rJim1a,Taylor Swift,Cornelia Street,spotify:track:12M5uqx0ZuwkpLp5rJim1a,0.824,0.624,-9.728,0.0827,0.781,0.000189,0.1,0.248,102.012,71
Lover,10,2dgFqt3w9xIQRjhPtwNk3D,Taylor Swift,Death By A Thousand Cuts,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,0.712,0.732,-6.754,0.0629,0.454,0,0.319,0.313,94.071,71
Lover,11,1LLXZFeAHK9R4xUramtUKw,Taylor Swift,London Boy,spotify:track:1LLXZFeAHK9R4xUramtUKw,0.695,0.71,-6.639,0.05,0.0246,0.000104,0.133,0.557,157.925,72
Lover,12,4AYtqFyFbX0Xkc2wtcygTr,Taylor Swift,Soon You’ll Get Better (feat. Dixie Chicks),spotify:track:4AYtqFyFbX0Xkc2wtcygTr,0.433,0.182,-12.566,0.0641,0.907,0,0.123,0.421,207.476,69
Lover,13,5hQSXkFgbxjZo9uCwd11so,Taylor Swift,False God,spotify:track:5hQSXkFgbxjZo9uCwd11so,0.739,0.32,-10.862,0.239,0.736,0.000147,0.111,0.351,79.97,70
Lover,14,6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,You Need To Calm Down,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,0.771,0.671,-5.617,0.0553,0.00929,0,0.0637,0.714,85.026,84
Lover,15,1SymEzIT3H8UZfibCs3TYi,Taylor Swift,Afterglow,spotify:track:1SymEzIT3H8UZfibCs3TYi,0.756,0.449,-8.746,0.0344,0.13,0,0.114,0.399,111.011,72
Lover,16,2Rk4JlNc2TPmZe2af99d45,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),spotify:track:2Rk4JlNc2TPmZe2af99d45,0.61,0.83,-4.105,0.0571,0.033,0,0.118,0.728,182.162,83
Lover,17,1SmiQ65iSAbPto6gPFlBYm,Taylor Swift,It’s Nice To Have A Friend,spotify:track:1SmiQ65iSAbPto6gPFlBYm,0.737,0.175,-9.912,0.0401,0.971,0.000337,0.171,0.545,70.008,67
Lover,18,1fzAuUVbzlhZ1lJAx9PtY6,Taylor Swift,Daylight,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,0.557,0.496,-9.602,0.0563,0.808,0.000173,0.0772,0.265,149.983,69
reputation,1,2yLa0QULdQr0qAIvVwN6B5,Taylor Swift,...Ready For It?,spotify:track:2yLa0QULdQr0qAIvVwN6B5,0.613,0.764,-6.509,0.136,0.0527,0,0.197,0.417,160.015,69
reputation,2,2x0WlnmfG39ZuDmstl9xfX,Taylor Swift,End Game,spotify:track:2x0WlnmfG39ZuDmstl9xfX,0.649,0.589,-6.237,0.0558,0.00845,0,0.108,0.151,159.073,68
reputation,3,4svZDCRz4cJoneBpjpx8DJ,Taylor Swift,I Did Something Bad,spotify:track:4svZDCRz4cJoneBpjpx8DJ,0.696,0.602,-6.156,0.159,0.0679,2.11E-05,0.0696,0.305,82.989,67
reputation,4,1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,0.615,0.534,-6.719,0.0386,0.106,1.76E-05,0.0607,0.193,135.917,66
reputation,5,6NFyWDv5CjfwuzoCkw47Xf,Taylor Swift,Delicate,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,0.75,0.404,-10.178,0.0682,0.216,0.000357,0.0911,0.0499,95.045,74
reputation,7,5PxFv9yJEg9dxvbZggykro,Taylor Swift,So It Goes...,spotify:track:5PxFv9yJEg9dxvbZggykro,0.574,0.61,-7.283,0.0732,0.122,1.10E-06,0.13,0.374,74.957,62
reputation,9,0VE4kBnHJUgtMf0dy6DRmW,Taylor Swift,Getaway Car,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,0.562,0.689,-6.745,0.127,0.00465,2.23E-06,0.0888,0.351,172.054,67
reputation,10,7HuBDWi18s4aJM8UFnNheH,Taylor Swift,King Of My Heart,spotify:track:7HuBDWi18s4aJM8UFnNheH,0.675,0.703,-7.902,0.0382,0.00882,2.21E-06,0.0391,0.314,110.01,64
reputation,11,7I7JbDv63ZJJsSi24DyJrz,Taylor Swift,Dancing With Our Hands Tied,spotify:track:7I7JbDv63ZJJsSi24DyJrz,0.624,0.691,-6.686,0.196,0.0604,1.10E-05,0.138,0.284,160.024,63
reputation,12,6oVxXO5oQ4pTpO8RSnkzvv,Taylor Swift,Dress,spotify:track:6oVxXO5oQ4pTpO8RSnkzvv,0.719,0.469,-8.792,0.0533,0.0329,0,0.169,0.0851,120.085,64
reputation,13,07NxDD1iKCHbAldceD7QLP,Taylor Swift,This Is Why We Can't Have Nice Things,spotify:track:07NxDD1iKCHbAldceD7QLP,0.567,0.789,-5.986,0.115,0.0156,0,0.382,0.438,163.96,63
reputation,14,1GwMQaZz6Au3QLDbjbMdme,Taylor Swift,Call It What You Want,spotify:track:1GwMQaZz6Au3QLDbjbMdme,0.598,0.504,-9.874,0.0731,0.186,0.000221,0.34,0.252,163.954,65
reputation,15,7F5oktn5YOsR9eR5YsFtqb,Taylor Swift,New Year’s Day,spotify:track:7F5oktn5YOsR9eR5YsFtqb,0.661,0.151,-12.864,0.0354,0.921,0,0.13,0.23,94.922,62
reputation Stadium Tour Surprise Song Playlist,3,7APTsjmZbj7TFXQJAiRti4,Taylor Swift,The Best Day,spotify:track:7APTsjmZbj7TFXQJAiRti4,0.669,0.448,-8.566,0.0285,0.639,4.06E-06,0.158,0.383,126.068,41
reputation Stadium Tour Surprise Song Playlist,6,7eGeUVeCEvEQrivmjl9Qn3,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,spotify:track:7eGeUVeCEvEQrivmjl9Qn3,0.626,0.427,-6.993,0.0234,0.313,0,0.138,0.263,99.959,41
reputation Stadium Tour Surprise Song Playlist,7,7qGr3rjRhndRIpFUA5f2HJ,Taylor Swift,Our Song,spotify:track:7qGr3rjRhndRIpFUA5f2HJ,0.545,0.663,-5.05,0.0363,0.114,0,0.321,0.565,178.013,42
reputation Stadium Tour Surprise Song Playlist,10,55n9yjI6qqXh5F2mYvUc2y,Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),spotify:track:55n9yjI6qqXh5F2mYvUc2y,0.731,0.445,-8.418,0.0533,0.0586,1.96E-05,0.14,0.106,117.97,70
reputation Stadium Tour Surprise Song Playlist,11,5rcHBt2aNcGFWW0jaAUe1L,Taylor Swift,Mean,spotify:track:5rcHBt2aNcGFWW0jaAUe1L,0.576,0.754,-3.982,0.0428,0.451,0,0.223,0.79,163.886,42
reputation Stadium Tour Surprise Song Playlist,14,0H2UD0LfSCiRr59YMGlCuS,Taylor Swift,Fifteen,spotify:track:0H2UD0LfSCiRr59YMGlCuS,0.55,0.628,-4.437,0.0269,0.0717,0,0.138,0.211,95.122,39
reputation Stadium Tour Surprise Song Playlist,15,6FmJKLpyCt42nP2IOVEVc2,Taylor Swift,Mine,spotify:track:6FmJKLpyCt42nP2IOVEVc2,0.621,0.779,-2.943,0.0301,0.00302,3.22E-06,0.187,0.67,121.034,40
reputation Stadium Tour Surprise Song Playlist,16,5h2sBwpUSAndjObfU3ti2r,Taylor Swift,Sparks Fly,spotify:track:5h2sBwpUSAndjObfU3ti2r,0.61,0.782,-2.98,0.0309,0.041,0,0.16,0.399,114.977,40
reputation Stadium Tour Surprise Song Playlist,18,6CB7DczrX9ZJB9Wkjegmaq,Taylor Swift,Haunted,spotify:track:6CB7DczrX9ZJB9Wkjegmaq,0.431,0.949,-2.622,0.0605,0.0648,0,0.0612,0.37,162.012,38
reputation Stadium Tour Surprise Song Playlist,19,1UPDfqsVIZLEiZeMuUsni2,Taylor Swift,Never Grow Up,spotify:track:1UPDfqsVIZLEiZeMuUsni2,0.714,0.309,-8.828,0.0302,0.824,0,0.136,0.545,124.894,37
reputation Stadium Tour Surprise Song Playlist,21,40PXEOFLJc7UIpLMrhSfW1,Taylor Swift,Babe,spotify:track:40PXEOFLJc7UIpLMrhSfW1,0.577,0.784,-3.266,0.101,0.0221,0,0.125,0.643,171.791,38
reputation Stadium Tour Surprise Song Playlist,23,43sE2O3skbGBpT2tO6fzv9,Taylor Swift,Fearless,spotify:track:43sE2O3skbGBpT2tO6fzv9,0.603,0.718,-4.401,0.0272,0.0377,0,0.307,0.429,100.163,38
reputation Stadium Tour Surprise Song Playlist,24,5lg33MHs1BoUtJVClw8ZpI,Taylor Swift,Enchanted,spotify:track:5lg33MHs1BoUtJVClw8ZpI,0.535,0.626,-3.895,0.0274,0.0717,0.00127,0.158,0.218,81.963,39
reputation Stadium Tour Surprise Song Playlist,25,5PSOWHll3h3Vy226xSJk0M,Taylor Swift,Change,spotify:track:5PSOWHll3h3Vy226xSJk0M,0.543,0.763,-4.206,0.0376,0.00418,0,0.111,0.234,96.006,35
reputation Stadium Tour Surprise Song Playlist,26,0V3SNHDka1JSCP71HAzpxw,Taylor Swift,Ours,spotify:track:0V3SNHDka1JSCP71HAzpxw,0.61,0.56,-7.392,0.0279,0.469,0,0.087,0.228,159.837,43
reputation Stadium Tour Surprise Song Playlist,29,2RSYYe7LhKFxIi50T5XtUo,Taylor Swift,A Place in this World,spotify:track:2RSYYe7LhKFxIi50T5XtUo,0.573,0.767,-2.929,0.0323,0.0577,0,0.327,0.438,114.984,35
reputation Stadium Tour Surprise Song Playlist,32,0kqC185OTcnuhbz4T7g5RB,Taylor Swift,Invisible,spotify:track:0kqC185OTcnuhbz4T7g5RB,0.609,0.383,-5.732,0.0243,0.56,0,0.165,0.224,96.005,34
reputation Stadium Tour Surprise Song Playlist,33,3oxgFdIlxFEDEJqn7k5TVN,Taylor Swift,Breathe,spotify:track:3oxgFdIlxFEDEJqn7k5TVN,0.442,0.48,-7.405,0.0281,0.416,0,0.129,0.167,73.849,36
reputation Stadium Tour Surprise Song Playlist,34,3EXetjrGgwIjDRNn6YA8sa,Taylor Swift,Better Man,spotify:track:3EXetjrGgwIjDRNn6YA8sa,0.502,0.843,-3.648,0.0378,0.123,0,0.0974,0.507,143.944,36
reputation Stadium Tour Surprise Song Playlist,35,5zytSTR2g0I9psX2Z12ex6,Taylor Swift,Jump Then Fall,spotify:track:5zytSTR2g0I9psX2Z12ex6,0.617,0.699,-5.712,0.0274,0.113,0,0.074,0.818,80.007,35
reputation Stadium Tour Surprise Song Playlist,37,4qNEi8zGIYLiMtoW8OaJdx,Taylor Swift,Tied Together with a Smile,spotify:track:4qNEi8zGIYLiMtoW8OaJdx,0.479,0.547,-4.948,0.0275,0.521,0,0.0728,0.238,146.147,33
reputation Stadium Tour Surprise Song Playlist,38,2fF3QzbGCrtrDXIdWcg1mv,Taylor Swift,The Story Of Us,spotify:track:2fF3QzbGCrtrDXIdWcg1mv,0.547,0.808,-3.63,0.0398,0.00556,0.000304,0.0587,0.65,139.908,37
reputation Stadium Tour Surprise Song Playlist,39,0QCS4NpURHvWdF1icdkfBw,Taylor Swift,Forever & Always,spotify:track:0QCS4NpURHvWdF1icdkfBw,0.607,0.829,-5.02,0.0588,0.0806,0,0.207,0.52,128.057,36
reputation Stadium Tour Surprise Song Playlist,40,0TYJbIHBtmWy9ugtU9BcbE,Taylor Swift,Hey Stephen,spotify:track:0TYJbIHBtmWy9ugtU9BcbE,0.843,0.541,-7.361,0.0318,0.191,1.85E-06,0.108,0.838,116.001,35
reputation Stadium Tour Surprise Song Playlist,41,1XLc4irbX7oQSneh6gWv3O,Taylor Swift,Speak Now,spotify:track:1XLc4irbX7oQSneh6gWv3O,0.712,0.603,-3.753,0.0304,0.0991,0,0.102,0.714,118.986,37
reputation Stadium Tour Surprise Song Playlist,43,4RMfSYDFkcz0bKoK8fHDgR,Taylor Swift,White Horse,spotify:track:4RMfSYDFkcz0bKoK8fHDgR,0.578,0.348,-8.066,0.0257,0.314,0,0.1,0.218,92.673,36
reputation Stadium Tour Surprise Song Playlist,44,6Py8IKZqDyU8aQVrjilbJw,Taylor Swift,I'm Only Me When I'm With You,spotify:track:6Py8IKZqDyU8aQVrjilbJw,0.556,0.933,-3.685,0.072,0.00454,0.000469,0.101,0.521,143.936,34
reputation (Big Machine Radio Release Special),1,61zIoCTqx0OY5pCj26Ve9W,Taylor Swift,…Ready For It? - Commentary,spotify:track:61zIoCTqx0OY5pCj26Ve9W,0.741,0.347,-12.118,0.941,0.944,0,0.251,0.714,67.303,29
reputation (Big Machine Radio Release Special),3,5v5s9gE1UVpPaPdOxkbBwP,Taylor Swift,End Game - Commentary,spotify:track:5v5s9gE1UVpPaPdOxkbBwP,0.635,0.245,-12.614,0.942,0.943,0,0.132,0.565,172.909,28
reputation (Big Machine Radio Release Special),5,5fUE3r8hdIUQug2028aA8F,Taylor Swift,I Did Something Bad - Commentary,spotify:track:5fUE3r8hdIUQug2028aA8F,0.736,0.327,-10.994,0.892,0.825,0,0.19,0.731,98.753,27
reputation (Big Machine Radio Release Special),7,59ZmeIz57cGU5Gp9omjlYB,Taylor Swift,Don't Blame Me - Commentary,spotify:track:59ZmeIz57cGU5Gp9omjlYB,0.646,0.287,-11.839,0.943,0.915,0,0.208,0.647,86.424,28
reputation (Big Machine Radio Release Special),9,2XmWRdsQlXna2gcAn1Dquv,Taylor Swift,Delicate - Commentary,spotify:track:2XmWRdsQlXna2gcAn1Dquv,0.647,0.236,-11.896,0.943,0.972,0,0.201,0.487,85.319,27
reputation (Big Machine Radio Release Special),11,3ilBqQXWOO6FWaPyNsVUbw,Taylor Swift,Look What You Made Me Do - Commentary,spotify:track:3ilBqQXWOO6FWaPyNsVUbw,0.763,0.378,-11.809,0.957,0.916,0,0.248,0.584,77.411,27
reputation (Big Machine Radio Release Special),12,1JbR9RDP3ogVNEWFgNXAjh,Taylor Swift,Look What You Made Me Do,spotify:track:1JbR9RDP3ogVNEWFgNXAjh,0.766,0.709,-6.471,0.123,0.204,1.41E-05,0.126,0.506,128.07,73
reputation (Big Machine Radio Release Special),13,4kxj7TJF4A88P4LPeLrsoZ,Taylor Swift,So It Goes… - Commentary,spotify:track:4kxj7TJF4A88P4LPeLrsoZ,0.728,0.318,-11.377,0.948,0.861,0,0.152,0.527,123.703,28
reputation (Big Machine Radio Release Special),15,7enXOiKyiRhg84vgU8N8VS,Taylor Swift,Gorgeous - Commentary,spotify:track:7enXOiKyiRhg84vgU8N8VS,0.655,0.242,-12.29,0.942,0.95,0,0.161,0.729,76.531,26
reputation (Big Machine Radio Release Special),16,12WvaS3V4dPRBU2o37vX69,Taylor Swift,Gorgeous,spotify:track:12WvaS3V4dPRBU2o37vX69,0.8,0.535,-6.684,0.135,0.0713,9.48E-06,0.213,0.451,92.027,67
reputation (Big Machine Radio Release Special),17,2dAXNjG5vwMAlgHzAC7vZC,Taylor Swift,Getaway Car - Commentary,spotify:track:2dAXNjG5vwMAlgHzAC7vZC,0.718,0.177,-14.138,0.945,0.976,0,0.157,0.478,129.971,26
reputation (Big Machine Radio Release Special),19,2d9Ud0fwm5Oq73F5vPSoQB,Taylor Swift,King Of My Heart - Commentary,spotify:track:2d9Ud0fwm5Oq73F5vPSoQB,0.707,0.346,-11.991,0.945,0.94,0,0.14,0.715,83.407,26
reputation (Big Machine Radio Release Special),21,73AHP8EqSH8QXqqoFXKwdW,Taylor Swift,Dancing With Our Hands Tied - Commentary,spotify:track:73AHP8EqSH8QXqqoFXKwdW,0.719,0.281,-12.218,0.951,0.941,0,0.284,0.507,129.863,26
reputation (Big Machine Radio Release Special),23,0FfnSwDzc5KuBCkhJzIL2c,Taylor Swift,Dress - Commentary,spotify:track:0FfnSwDzc5KuBCkhJzIL2c,0.692,0.312,-12.316,0.949,0.955,0,0.0914,0.535,100.283,25
reputation (Big Machine Radio Release Special),25,0Fa1vab9Ssp9ah12rhfeRz,Taylor Swift,This Is Why We Can't Have Nice Things - Commentary,spotify:track:0Fa1vab9Ssp9ah12rhfeRz,0.72,0.207,-12.672,0.927,0.983,0,0.252,0.54,130.302,25
reputation (Big Machine Radio Release Special),27,4eRp4OhES42IiokxA59E60,Taylor Swift,Call It What You Want - Commentary,spotify:track:4eRp4OhES42IiokxA59E60,0.736,0.339,-12.422,0.926,0.947,0,0.109,0.529,68.253,25
reputation (Big Machine Radio Release Special),29,518FPNbDfkkxamoeR6lGo3,Taylor Swift,New Year's Day - Commentary,spotify:track:518FPNbDfkkxamoeR6lGo3,0.719,0.158,-13.859,0.946,0.982,0,0.257,0.424,130.315,25
reputation (Big Machine Radio Release Special),31,2btS16fbQxhnO3Hbh0a83v,Taylor Swift,Radio Outro - Commentary,spotify:track:2btS16fbQxhnO3Hbh0a83v,0.774,0.298,-12.472,0.954,0.952,0,0.147,0.668,69.091,24
Taylor Swift Karaoke: 1989 (Deluxe),1,64FIHbthA4RhBv6fL6DGBO,Taylor Swift,Welcome To New York - Karaoke Version,spotify:track:64FIHbthA4RhBv6fL6DGBO,0.823,0.635,-6.293,0.0465,0.0471,0.188,0.348,0.36,116.989,16
Taylor Swift Karaoke: 1989 (Deluxe),2,6N6V2v89hS4N9ossON5f9R,Taylor Swift,Blank Space - Karaoke Version,spotify:track:6N6V2v89hS4N9ossON5f9R,0.605,0.69,-4.914,0.0522,0.0381,0.00943,0.113,0.593,191.998,21
